Year,Year_SD,Month,HPI_NE,HPI_MW,HPI_S,HPI_W,HPI_NE_SD,HPI_MW_SD,HPI_S_SD,HPI_W_SD,HPI,HPI_SD,HPI_SR,CCI,CCI_SD,CCI_SR, CCI_W,CCI_MW,CCI_NE,CCI_S,CCI_W_SD,CCI_MW_SD,CCI_NE_SD,CCI_S_SD,Creditloan,Creditloan_SD,Creditloan_SR,FCFI,FCFI_SD,FCFI_SR,HouseSt,HouseSt_SD,HouseSt_SR,HousePer,HousePer_SD,HousePer_SR,Unem,Unem_SD,Unem_SR,Newsales,Newsales_SD,Newsales_SR
2005,1.013650152,7,165.4036747,125.403018,143.7625056,157.9650049,5.7369264,3.117526614,3.618079231,4.412016131,155.0417616,4.893309071,0.009413021,103.6,0.961038961,-0.024482109,98.6,93.4,96.8,97.2,1.179425837,1.092397661,1.151010702,1.195571956,2243382.36,8.518348749,0.004924437,3.401,0.501474491,0.025942685,2.054,1.181818182,-0.006769826,2203,1.266091954,0.011478421,5,0.78125,0,1389,1.747169811,0.090266876
2005,1.013650152,8,166.6645732,125.8290174,144.9548142,160.1441779,5.7806599,3.128116986,3.648086129,4.472881173,156.5970425,4.942395655,0.010031368,105.5,0.978664193,0.018339768,91.3,88.9,87.6,88.8,1.092105263,1.039766082,1.041617122,1.092250923,2269987.59,8.619371486,0.011859427,3.498,0.515777057,0.028521023,2.095,1.205408516,0.019961052,2219,1.275287356,0.007262823,4.9,0.765625,-0.02,1255,1.578616352,-0.096472282
2005,1.013650152,9,167.2266953,126.0778628,145.8880576,161.8797938,5.800156767,3.134303296,3.67157312,4.521357513,158.053212,4.988354157,0.009298831,87.5,0.811688312,-0.170616114,81.5,73.1,73.6,78.7,0.974880383,0.85497076,0.875148633,0.96801968,2278384.66,8.651256007,0.00369917,3.589,0.529194928,0.026014866,2.151,1.237629459,0.02673031,2263,1.300574713,0.019828752,5,0.78125,0.020408163,1244,1.564779874,-0.00876494
2005,1.013650152,10,167.2435182,126.1202487,146.6618999,163.2153087,5.80074026,3.135357013,3.691048453,4.558658896,159.2741946,5.026889875,0.007725137,85.2,0.790352505,-0.026285714,72.6,72.2,69.5,78.8,0.868421053,0.844444444,0.826397146,0.969249692,2282036.98,8.665124234,0.00160303,3.689,0.543939841,0.027862914,2.065,1.188147296,-0.039981404,2170,1.247126437,-0.04109589,5,0.78125,0,1336,1.680503145,0.073954984
2005,1.013650152,11,166.9428283,125.9211187,147.2411768,164.2090813,5.790311013,3.130406628,3.705627148,4.586415303,160.3653217,5.061327191,0.006850621,98.3,0.91187384,0.153755869,81.2,77.2,79.5,85.9,0.971291866,0.902923977,0.94530321,1.056580566,2294231.96,8.711429801,0.005343901,3.785,0.558094957,0.026023313,2.147,1.235327963,0.039709443,2218,1.274712644,0.022119816,5,0.78125,0,1214,1.527044025,-0.091317365
2005,1.013650152,12,166.4671243,125.5434168,147.5460674,165.1089758,5.773811505,3.121016936,3.713300348,4.61154966,161.2928117,5.090599918,0.005783607,103.8,0.962894249,0.05595117,101.1,83.5,88.7,92.7,1.209330144,0.976608187,1.05469679,1.140221402,2320554.88,8.811380579,0.011473522,3.88,0.572102625,0.025099075,1.994,1.147295742,-0.071262226,2120,1.218390805,-0.04418395,4.9,0.765625,-0.02,1239,1.558490566,0.020593081
2006,1.014155713,1,166.1052827,125.3049868,147.8689938,166.2602582,5.761261251,3.115089552,3.721427455,4.643705367,162.1172064,5.11661883,0.005111168,106.8,0.990723562,0.028901734,96,86.7,90.4,91.7,1.148325359,1.014035088,1.07491082,1.127921279,2364695.55,8.978987148,0.019021601,3.987,0.587879682,0.02757732,2.273,1.307825086,0.139919759,2212,1.271264368,0.043396226,4.7,0.734375,-0.040816327,1174,1.47672956,-0.052461663
2006,1.014155713,2,166.234323,125.5991546,148.5957853,167.738563,5.765736933,3.122402581,3.739718657,4.684994923,162.7800668,5.13753952,0.004088773,102.7,0.952690167,-0.038389513,95.6,89,84.2,81.6,1.14354067,1.040935673,1.001189061,1.003690037,2345256.74,8.905176029,-0.008220428,4.09,0.603066942,0.02583396,2.119,1.219217491,-0.06775187,2141,1.23045977,-0.032097649,4.8,0.75,0.021276596,1061,1.334591195,-0.096252129
2006,1.014155713,3,167.0309832,126.3977337,149.711556,169.5112342,5.793368612,3.142255307,3.767799323,4.734506231,163.2759834,5.153191262,0.003046544,107.5,0.997217069,0.046738072,93.7,86.3,84.2,90.5,1.120813397,1.009356725,1.001189061,1.113161132,2341876.71,8.892341715,-0.00144122,4.22,0.622235329,0.031784841,1.969,1.132911392,-0.070788108,2118,1.217241379,-0.010742644,4.7,0.734375,-0.020833333,1116,1.403773585,0.051837889
2006,1.014155713,4,168.2965849,127.4425492,150.9502626,171.4508118,5.837265241,3.168229482,3.798973923,4.78867929,163.5385344,5.161477695,0.00160802,109.8,1.018552876,0.021395349,85.1,90.2,85.3,88.1,1.017942584,1.05497076,1.014268728,1.083640836,2355004.71,8.942190053,0.005605761,4.282,0.631377175,0.014691943,1.821,1.047756041,-0.075165058,1998,1.148275862,-0.056657224,4.7,0.734375,0,1123,1.412578616,0.006272401
2006,1.014155713,5,169.678686,128.5304831,152.0813939,173.2107532,5.885202582,3.195275584,3.827441171,4.837835049,163.8438085,5.171112521,0.00186668,104.7,0.971243043,-0.046448087,86.5,77.5,78.3,76.4,1.034688995,0.906432749,0.931034483,0.939729397,2366902.67,8.987367805,0.005052202,4.365,0.643615453,0.019383466,1.942,1.117376295,0.066447007,1905,1.094827586,-0.046546547,4.6,0.71875,-0.021276596,1086,1.366037736,-0.032947462
2006,1.014155713,6,170.6892057,129.3496888,152.9373012,174.5415161,5.920251845,3.215641089,3.848981837,4.875003709,163.7502707,5.168160351,-0.000570896,105.7,0.980519481,0.009551098,92.9,76.4,87.8,85.2,1.111244019,0.893567251,1.043995244,1.04797048,2354070.02,8.938640941,-0.005421706,4.453,0.656590976,0.020160367,1.802,1.036823936,-0.072090628,1867,1.072988506,-0.019947507,4.6,0.71875,0,1074,1.350943396,-0.011049724
2006,1.014155713,7,170.8466274,129.6894608,153.3630669,175.334809,5.925711923,3.224087841,3.859697108,4.897160647,163.4256696,5.157915542,-0.001982293,107,0.99257885,0.012298959,90.1,82.8,76.6,86.9,1.077751196,0.968421053,0.910820452,1.068880689,2367567.64,8.989892763,0.005733738,4.52,0.666470068,0.015046036,1.737,0.999424626,-0.036071032,1763,1.013218391,-0.055704339,4.7,0.734375,0.02173913,965,1.213836478,-0.101489758
2006,1.014155713,8,170.1256261,129.4740699,153.34539,175.463535,5.900704428,3.218733209,3.859252231,4.900756009,163.0871482,5.147231388,-0.002071409,100.2,0.929499072,-0.063551402,96.6,78.6,74.2,80.5,1.155502392,0.919298246,0.882282996,0.990159902,2403303.85,9.125586752,0.015094061,4.615,0.680477735,0.021017699,1.65,0.949367089,-0.050086356,1722,0.989655172,-0.023255814,4.7,0.734375,0,1035,1.301886792,0.07253886
2006,1.014155713,9,168.9995865,128.8468542,153.0901512,175.157752,5.861648426,3.203140591,3.852828622,4.892215387,162.814805,5.1386359,-0.001669925,105.9,0.982374768,0.056886228,92.2,85.8,75.2,86.7,1.102870813,1.003508772,0.894173603,1.066420664,2415922.49,9.173500999,0.005250539,4.625,0.681952226,0.002166847,1.72,0.989643268,0.042424242,1655,0.951149425,-0.038908246,4.5,0.703125,-0.042553191,1016,1.277987421,-0.018357488
2006,1.014155713,10,167.9133501,128.1054556,152.8725354,174.675716,5.823972972,3.184709375,3.847351872,4.878751956,162.7495484,5.136576323,-0.000400802,105.1,0.974953618,-0.007554297,93.9,89.8,90.5,97.7,1.123205742,1.050292398,1.076099881,1.201722017,2411384.23,9.156268768,-0.001878479,4.644,0.68475376,0.004108108,1.491,0.857882624,-0.133139535,1570,0.902298851,-0.051359517,4.4,0.6875,-0.022222222,941,1.183647799,-0.073818898
2006,1.014155713,11,166.8443976,127.3076377,152.6515868,174.0989051,5.786897001,3.164875576,3.841791248,4.862641433,162.7770553,5.137444476,0.000169014,105.3,0.976808905,0.00190295,99.3,87.7,84.3,95,1.187799043,1.025730994,1.002378121,1.168511685,2427950.83,9.219173817,0.006870162,4.688,0.691241522,0.009474591,1.57,0.903337169,0.052984574,1535,0.882183908,-0.022292994,4.5,0.703125,0.022727273,1003,1.26163522,0.065887354
2006,1.014155713,12,165.7787797,126.5295354,152.3829145,173.810571,5.749936692,3.145531905,3.835029555,4.854588163,162.9278323,5.142203184,0.000926279,110,1.020408163,0.044634378,93.1,84.6,92,95.4,1.113636364,0.989473684,1.093935791,1.173431734,2461286.85,9.345754042,0.013730105,4.675,0.689324683,-0.002773038,1.649,0.948791715,0.050318471,1638,0.94137931,0.067100977,4.4,0.6875,-0.022222222,998,1.255345912,-0.004985045
2007,1.014661274,1,165.1488739,126.1450326,152.3373788,174.1840621,5.728088788,3.135973141,3.833883557,4.865019896,163.3760612,5.156349838,0.002751088,110.2,1.022263451,0.001818182,98.1,96.3,92.9,98.7,1.173444976,1.126315789,1.104637337,1.21402214,2461554.85,9.346771665,0.000108886,4.692,0.691831318,0.003636364,1.409,0.810701956,-0.145542753,1626,0.934482759,-0.007326007,4.6,0.71875,0.045454545,891,1.120754717,-0.107214429
2007,1.014661274,2,165.3068699,126.4003853,152.7074852,175.1643132,5.733568785,3.142321225,3.843198044,4.892398641,163.8246518,5.170507912,0.002745755,111.2,1.031539889,0.00907441,93.3,88.6,89.9,93.1,1.116028708,1.03625731,1.068965517,1.145141451,2445908.07,9.287359266,-0.006356462,4.719,0.695812445,0.005754476,1.48,0.85155351,0.050390348,1598,0.918390805,-0.017220172,4.5,0.703125,-0.02173913,828,1.041509434,-0.070707071
2007,1.014661274,3,166.1553963,127.1642303,153.478113,176.4155772,5.762999409,3.161310458,3.862592479,4.927346869,164.1469761,5.180680864,0.001967496,108.2,1.003710575,-0.026978417,88.8,90.7,87.4,87.3,1.062200957,1.060818713,1.039239001,1.073800738,2444866.21,9.283403218,-0.00042596,4.735,0.698171631,0.003390549,1.495,0.86018412,0.010135135,1596,0.917241379,-0.001251564,4.4,0.6875,-0.022222222,833,1.047798742,0.006038647
2007,1.014661274,4,167.1513478,128.1248128,154.3600889,177.5211309,5.797543383,3.185190596,3.884789216,4.958225359,163.8227645,5.170448345,-0.00197513,106.3,0.986085343,-0.017560074,87.9,83.8,87.2,89,1.051435407,0.980116959,1.03686088,1.094710947,2454600.69,9.320366019,0.0039816,4.729,0.697286936,-0.001267159,1.49,0.85730725,-0.003344482,1470,0.844827586,-0.078947368,4.5,0.703125,0.022727273,887,1.11572327,0.06482593
2007,1.014661274,5,167.912483,129.016457,155.0032096,178.2438323,5.823942897,3.207356927,3.900974672,4.978410654,163.1922525,5.150548609,-0.003848745,108.5,1.006493506,0.020696143,92.5,80.5,85.8,92.5,1.10645933,0.941520468,1.020214031,1.137761378,2472606.3,9.388735134,0.007335454,4.706,0.693895606,-0.004863608,1.415,0.8141542,-0.05033557,1493,0.858045977,0.015646259,4.4,0.6875,-0.022222222,842,1.059119497,-0.050732807
2007,1.014661274,6,168.4346576,129.5858379,155.241217,178.5138011,5.842054207,3.221511769,3.906964619,4.985950975,162.3181505,5.122960873,-0.005356271,105.3,0.976808905,-0.029493088,86.5,89.2,78.9,85.6,1.034688995,1.043274854,0.938168847,1.052890529,2482035.81,9.424539933,0.003813591,4.682,0.690356827,-0.005099873,1.448,0.833141542,0.023321555,1407,0.80862069,-0.057602143,4.6,0.71875,0.045454545,793,0.997484277,-0.058194774
2007,1.014661274,7,168.5439466,129.654319,155.0798827,178.2225014,5.845844832,3.223214213,3.902904308,4.977814876,161.2491024,5.089220397,-0.006586128,111.9,1.038033395,0.062678063,93.8,86.8,93.6,89.6,1.122009569,1.015204678,1.112960761,1.102091021,2503605.17,9.506440965,0.008690189,4.693,0.691978767,0.002349423,1.354,0.779056387,-0.064917127,1361,0.782183908,-0.032693674,4.7,0.734375,0.02173913,778,0.978616352,-0.018915511
2007,1.014661274,8,167.996671,129.1659191,154.6080294,177.2901556,5.826862907,3.211072563,3.89102915,4.951774142,160.1627921,5.054935106,-0.006736845,105.6,0.979591837,-0.056300268,83.5,76.6,86.8,86.2,0.998803828,0.895906433,1.032104637,1.060270603,2544807.34,9.662889754,0.016457136,4.635,0.683426718,-0.012358832,1.33,0.765247411,-0.017725258,1321,0.759195402,-0.029390154,4.6,0.71875,-0.021276596,699,0.879245283,-0.101542416
2007,1.014661274,9,166.8247836,128.1738312,153.8059752,175.7238099,5.786216702,3.186409198,3.870843807,4.908025574,158.9688781,5.017253708,-0.007454378,99.5,0.923005566,-0.057765152,85.7,78.2,79.2,87.7,1.025119617,0.914619883,0.941736029,1.078720787,2560779.15,9.723536325,0.006276235,4.537,0.668976703,-0.021143474,1.183,0.680667434,-0.110526316,1261,0.724712644,-0.045420136,4.7,0.734375,0.02173913,686,0.862893082,-0.018597997
2007,1.014661274,10,165.2336552,126.9401184,152.6451276,173.7369061,5.731029376,3.155739022,3.841628688,4.85253068,157.6112283,4.974404609,-0.008540349,95.2,0.883116883,-0.04321608,86.5,79.1,81.7,78.4,1.034688995,0.925146199,0.971462545,0.964329643,2568472.8,9.752749889,0.003004418,4.457,0.657180773,-0.017632797,1.264,0.727272727,0.068469992,1192,0.685057471,-0.054718477,4.7,0.734375,0,727,0.914465409,0.059766764
2007,1.014661274,11,163.4392408,125.5913177,151.2004104,171.5575796,5.668791197,3.122207755,3.805269407,4.79166135,156.2317836,4.930867633,-0.008752198,87.8,0.814471243,-0.077731092,71.2,71.5,70.8,85,0.851674641,0.83625731,0.841854935,1.045510455,2588118.02,9.827344768,0.0076486,4.31,0.635505751,-0.032981826,1.197,0.68872267,-0.053006329,1224,0.703448276,0.026845638,4.7,0.734375,0,641,0.806289308,-0.11829436
2007,1.014661274,12,161.6368288,124.1033561,149.6964532,169.3556041,5.60627563,3.085216941,3.767419229,4.730159429,154.8401574,4.886946196,-0.008907446,90.6,0.840445269,0.031890661,75.9,68.6,71.6,82,0.907894737,0.802339181,0.85136742,1.008610086,2615119.65,9.929872676,0.010432921,4.155,0.612651135,-0.035962877,1.037,0.596662831,-0.133667502,1149,0.660344828,-0.06127451,5,0.78125,0.063829787,619,0.778616352,-0.034321373
2008,1.015166835,1,160.1218399,122.8635755,148.4405411,167.3958157,5.553729155,3.054395919,3.735811618,4.675421875,153.3069421,4.83855603,-0.009901923,87.9,0.815398887,-0.029801325,73.8,79.9,78.8,79.9,0.88277512,0.934502924,0.936979786,0.982779828,2626089.57,9.971526567,0.004194806,3.944,0.581539369,-0.05078219,1.084,0.623705409,0.045323047,1094,0.628735632,-0.047867711,5,0.78125,0,627,0.788679245,0.012924071
2008,1.015166835,2,159.2263092,122.3531343,147.643609,165.9582361,5.522668216,3.041706321,3.715755181,4.635269788,151.4928225,4.78130018,-0.011833251,76.4,0.708719852,-0.130830489,72.5,68.1,73.9,69.9,0.86722488,0.796491228,0.878715815,0.859778598,2612666.12,9.920556375,-0.005111574,3.683,0.543055146,-0.066176471,1.103,0.634637514,0.017527675,1014,0.582758621,-0.073126143,4.9,0.765625,-0.02,593,0.74591195,-0.054226475
2008,1.015166835,3,158.9511265,122.5711705,147.3393601,165.0320192,5.513123667,3.047126713,3.708098131,4.609400237,149.7536809,4.726410729,-0.011480026,65.9,0.611317254,-0.137434555,69.5,71.1,69.8,68.3,0.831339713,0.831578947,0.829964328,0.840098401,2607767.71,9.901956619,-0.00187487,3.414,0.50339133,-0.073038284,1.005,0.578250863,-0.088848595,967,0.555747126,-0.046351085,5.1,0.796875,0.040816327,535,0.672955975,-0.097807757
2008,1.015166835,4,159.0296269,123.2235992,147.3367122,164.4077924,5.515846409,3.063346131,3.708031494,4.591965371,148.0726161,4.67335425,-0.011225533,62.3,0.577922078,-0.054628225,62.8,61,58.2,66.1,0.751196172,0.713450292,0.692033294,0.81303813,2617649.03,9.939476987,0.003789187,3.247,0.478767325,-0.048916227,1.013,0.582853855,0.007960199,1008,0.579310345,0.042399173,5,0.78125,-0.019607843,536,0.674213836,0.001869159
2008,1.015166835,5,159.2120375,123.9686128,147.4852202,163.9221339,5.522173209,3.081867213,3.711769003,4.578400763,146.6719199,4.629146554,-0.009459522,57.2,0.530612245,-0.081861958,61.5,58.2,57.8,60.8,0.735645933,0.680701754,0.687277051,0.747847478,2622442.31,9.957677553,0.001831139,3.115,0.45930404,-0.04065291,0.973,0.559838895,-0.039486673,995,0.57183908,-0.012896825,5.4,0.84375,0.08,504,0.633962264,-0.059701493
2008,1.015166835,6,159.3801219,124.5234006,147.519458,163.2902052,5.528003116,3.095659272,3.712630666,4.560750782,145.4620888,4.590962792,-0.008248553,50.4,0.467532468,-0.118881119,54.3,55.6,57,57.7,0.649521531,0.650292398,0.677764566,0.709717097,2626403.35,9.972718021,0.001510439,3.057,0.450751991,-0.018619583,1.046,0.601841197,0.075025694,1180,0.67816092,0.185929648,5.6,0.875,0.037037037,487,0.612578616,-0.033730159
2008,1.015166835,7,159.2212919,124.7553337,147.1521705,162.1443131,5.522494194,3.101425144,3.703387122,4.528745627,144.227928,4.552011156,-0.008484415,51.9,0.481447124,0.029761905,60.7,58.6,60.7,63.5,0.726076555,0.685380117,0.72175981,0.781057811,2635239.41,10.00626943,0.003364319,3.009,0.443674432,-0.015701668,0.923,0.531070196,-0.117590822,921,0.529310345,-0.219491525,5.8,0.90625,0.035714286,477,0.6,-0.020533881
2008,1.015166835,8,158.3623365,124.4341055,146.3239101,160.4077963,5.492701844,3.09343939,3.682542244,4.480244124,142.9186593,4.510689023,-0.009077775,58.5,0.542671614,0.12716763,58.5,65.4,64.1,63.4,0.699760766,0.764912281,0.762187872,0.779827798,2652783.17,10.07288485,0.006657369,3.013,0.444264229,0.001329345,0.844,0.48561565,-0.085590466,858,0.493103448,-0.068403909,6.1,0.953125,0.051724138,435,0.547169811,-0.088050314
2008,1.015166835,9,156.9268854,123.4226896,144.9869302,158.1445695,5.442914092,3.068295529,3.648894394,4.417031433,141.4639548,4.464776755,-0.010178549,61.4,0.569573284,0.04957265,67.4,68,70.1,73.4,0.806220096,0.795321637,0.83353151,0.902829028,2649843.87,10.06172404,-0.001108006,2.836,0.418165733,-0.058745436,0.82,0.471806674,-0.028436019,797,0.458045977,-0.071095571,6.1,0.953125,0,433,0.544654088,-0.004597701
2008,1.015166835,10,155.2954815,121.9463184,143.1945719,155.4225536,5.386329834,3.031592853,3.60378601,4.341004604,139.8675433,4.414392041,-0.011284935,38.8,0.359925788,-0.368078176,55.1,57.7,54.7,60.3,0.659090909,0.674853801,0.650416171,0.741697417,2645043.9,10.04349807,-0.001811416,2.723,0.401503981,-0.039844852,0.777,0.447065593,-0.052439024,736,0.422988506,-0.076537014,6.5,1.015625,0.06557377,393,0.494339623,-0.092378753
2008,1.015166835,11,153.4311715,120.1028672,141.1645428,152.5121571,5.321667368,2.985764544,3.552696152,4.259716244,138.098573,4.358561159,-0.012647468,44.9,0.416512059,0.157216495,55.3,55.5,53.7,56,0.661483254,0.649122807,0.638525565,0.688806888,2641230.26,10.02901729,-0.001441806,2.599,0.383220289,-0.04553801,0.652,0.375143843,-0.160875161,626,0.359770115,-0.149456522,6.8,1.0625,0.046153846,389,0.489308176,-0.010178117
2008,1.015166835,12,151.384268,118.1753682,139.2993092,149.8109704,5.250671758,2.937846803,3.505753709,4.184271183,136.3129866,4.302205852,-0.012929796,38.6,0.358070501,-0.140311804,54.5,59.3,61.5,63,0.651913876,0.693567251,0.731272295,0.774907749,2650049.39,10.06250442,0.003339024,2.442,0.360070776,-0.060407849,0.56,0.322209436,-0.141104294,554,0.318390805,-0.115015974,7.3,1.140625,0.073529412,377,0.474213836,-0.030848329
2009,1.015672396,1,149.6122266,116.8254629,138.0242497,147.7635657,5.189209574,2.904288075,3.473664214,4.127086477,134.8729585,4.256756791,-0.01056413,40,0.371057514,0.03626943,62.6,63.1,53.8,62.9,0.748803828,0.738011696,0.639714625,0.773677737,2654863.67,10.08078472,0.001816676,2.282,0.336478915,-0.065520066,0.49,0.281933257,-0.125,545,0.313218391,-0.016245487,7.8,1.21875,0.068493151,336,0.422641509,-0.108753316
2009,1.015672396,2,148.4916767,116.3416644,137.465458,146.4233466,5.150343978,2.892260816,3.459601073,4.089653702,133.6803262,4.219115846,-0.008842635,25.3,0.234693878,-0.3675,52.7,54.4,57.6,58.9,0.630382775,0.63625731,0.68489893,0.724477245,2616181.06,9.933902957,-0.014570469,2.181,0.321586553,-0.044259422,0.582,0.334867664,0.187755102,558,0.320689655,0.023853211,8.3,1.296875,0.064102564,372,0.467924528,0.107142857
2009,1.015672396,3,148.1454584,116.5839737,137.3826314,145.5119368,5.138335607,2.898284639,3.45751657,4.064197719,132.6015267,4.185067602,-0.008069995,26.9,0.249536178,0.063241107,57.4,52.6,56,61.4,0.686602871,0.615204678,0.66587396,0.755227552,2584212.95,9.812516824,-0.01221938,2.067,0.304777352,-0.052269601,0.505,0.290563867,-0.132302405,513,0.294827586,-0.080645161,8.7,1.359375,0.048192771,339,0.426415094,-0.088709677
2009,1.015672396,4,148.3707217,117.3281859,137.6151225,144.9508074,5.146148728,2.9167858,3.463367687,4.048525184,131.6190842,4.154060508,-0.007408983,40.8,0.378478664,0.516728625,66.7,62.4,68.4,64.5,0.79784689,0.729824561,0.813317479,0.793357934,2576513.67,9.783281882,-0.002979352,1.987,0.292981421,-0.038703435,0.478,0.275028769,-0.053465347,521,0.299425287,0.015594542,9,1.40625,0.034482759,337,0.423899371,-0.005899705
2009,1.015672396,5,148.9534135,118.3155757,138.1215126,144.7356299,5.166359043,2.94133237,3.476112036,4.042515204,131.2528118,4.142500499,-0.002782821,54.8,0.508348794,0.343137255,73.1,64.8,60.5,73.8,0.874401914,0.757894737,0.719381688,0.907749077,2571193.42,9.763080357,-0.002064903,1.926,0.283987024,-0.030699547,0.54,0.310701956,0.129707113,556,0.31954023,0.067178503,9.4,1.46875,0.044444444,376,0.472955975,0.115727003
2009,1.015672396,6,149.679933,119.1916068,138.6458452,144.7086311,5.191557932,2.963110556,3.489307945,4.041761118,131.3841439,4.146645502,0.001000604,49.3,0.457328386,-0.100364964,62.7,69.4,73.3,74.7,0.75,0.811695906,0.871581451,0.918819188,2553852.48,9.697235061,-0.006744316,1.849,0.272633441,-0.039979232,0.585,0.336593786,0.083333333,601,0.345402299,0.080935252,9.5,1.484375,0.010638298,393,0.494339623,0.045212766
2009,1.015672396,7,150.1282427,119.6026299,138.8508436,144.5548022,5.207107283,2.973328615,3.494467151,4.037464626,131.4874997,4.149907538,0.000786669,47.4,0.439703154,-0.038539554,62.9,65.1,65,69,0.752392344,0.761403509,0.772889417,0.848708487,2554310.15,9.69897288,0.000179208,1.79,0.263933943,-0.03190914,0.594,0.341772152,0.015384615,595,0.341954023,-0.009983361,9.5,1.484375,0,411,0.516981132,0.045801527
2009,1.015672396,8,150.0283591,119.511124,138.6714317,144.1648031,5.203642879,2.971053772,3.48995188,4.026571817,131.5888159,4.153105202,0.000770539,54.5,0.505565863,0.14978903,60.1,66.1,76.8,62.9,0.718899522,0.773099415,0.913198573,0.773677737,2565374.21,9.740984231,0.004331526,1.734,0.255676792,-0.031284916,0.586,0.33716916,-0.013468013,616,0.354022989,0.035294118,9.6,1.5,0.010526316,418,0.525786164,0.01703163
2009,1.015672396,9,149.5315871,119.1742706,138.323827,143.6016988,5.186412642,2.962679577,3.481203694,4.010844124,131.7438601,4.157998588,0.001178248,53.4,0.495361781,-0.020183486,75.6,73.9,77.8,69.6,0.90430622,0.864327485,0.92508918,0.856088561,2559931.15,9.720316384,-0.002121741,1.695,0.249926275,-0.022491349,0.585,0.336593786,-0.001706485,609,0.35,-0.011363636,9.8,1.53125,0.020833333,386,0.485534591,-0.076555024
2009,1.015672396,10,148.8787688,118.6641519,137.8879263,142.8560222,5.163770034,2.949997994,3.470233356,3.990017123,131.9828326,4.165540856,0.001813918,48.7,0.451762523,-0.088014981,70.1,70.4,73.1,69.8,0.838516746,0.823391813,0.869203329,0.858548585,2550491.6,9.684473462,-0.003687423,1.662,0.245060454,-0.019469027,0.534,0.307249712,-0.087179487,583,0.335057471,-0.042692939,10,1.5625,0.020408163,396,0.498113208,0.025906736
2009,1.015672396,11,148.1354316,117.8285605,137.2181659,141.9304125,5.137987833,2.929225141,3.453377457,3.96416453,132.1569741,4.171036974,0.001319425,50.6,0.469387755,0.039014374,68.7,69.2,67.3,65.6,0.821770335,0.809356725,0.800237812,0.806888069,2538059.68,9.637268209,-0.004874323,1.599,0.235771159,-0.037906137,0.588,0.338319908,0.101123596,623,0.358045977,0.068610635,9.9,1.546875,-0.01,375,0.471698113,-0.053030303
2009,1.015672396,12,147.2738979,116.8141071,136.3321882,140.9600088,5.108106057,2.90400577,3.431080007,3.937060826,132.1324163,4.170261901,-0.000185823,53.6,0.497217069,0.059288538,67.1,75,78,70.6,0.802631579,0.877192982,0.927467301,0.868388684,2552275.28,9.691246274,0.005600972,1.565,0.230757889,-0.02126329,0.581,0.33429229,-0.011904762,664,0.381609195,0.065810594,9.9,1.546875,0,352,0.442767296,-0.061333333
2010,1.016177958,1,146.5802909,116.1572329,135.6209402,140.2826995,5.08404872,2.887675836,3.413179987,3.918143347,132.0208007,4.166739175,-0.000844725,56.5,0.524118738,0.054104478,68.7,79.2,72.9,75.1,0.821770335,0.926315789,0.866825208,0.923739237,2539355.38,9.642188113,-0.005062111,1.561,0.230168092,-0.002555911,0.615,0.353855006,0.058519793,636,0.365517241,-0.042168675,9.7,1.515625,-0.02020202,345,0.433962264,-0.019886364
2010,1.016177958,2,146.3627038,116.1943156,135.3834645,140.1729104,5.076501843,2.888597714,3.407203421,3.915076901,131.9364977,4.164078468,-0.000638559,46.4,0.430426716,-0.178761062,73.8,68.4,76.8,75.6,0.88277512,0.8,0.913198573,0.929889299,2500298.9,9.493886725,-0.01538047,1.526,0.225007372,-0.022421525,0.603,0.346950518,-0.019512195,650,0.373563218,0.022012579,9.8,1.53125,0.010309278,336,0.422641509,-0.026086957
2010,1.016177958,3,146.6080909,116.8424463,135.5962918,140.4858785,5.085012946,2.904710283,3.412559659,3.923818206,131.7748905,4.158977945,-0.001224886,52.3,0.485157699,0.127155172,77.7,74.2,72,71.5,0.929425837,0.867836257,0.856123662,0.879458795,2491227.66,9.459442313,-0.003628062,1.505,0.221910941,-0.013761468,0.626,0.36018412,0.03814262,687,0.394827586,0.056923077,9.9,1.546875,0.010204082,381,0.479245283,0.133928571
2010,1.016177958,4,147.1349514,117.7684557,136.0825738,140.8529033,5.103286785,2.927730932,3.424797945,3.934069334,131.3292836,4.144914043,-0.003381577,57.7,0.535250464,0.103250478,74.9,73.9,75,67.9,0.895933014,0.864327485,0.891795482,0.835178352,2486159.54,9.440198151,-0.002034387,1.498,0.220878797,-0.004651163,0.687,0.395281933,0.097444089,637,0.366091954,-0.072780204,9.9,1.546875,0,422,0.53081761,0.107611549
2010,1.016177958,5,147.6471907,118.4416555,136.4268504,140.880066,5.121053492,2.944466722,3.433462375,3.934827998,130.6989244,4.12501913,-0.004799837,62.7,0.581632653,0.086655113,73.2,79.6,70.4,71.2,0.875598086,0.930994152,0.837098692,0.875768758,2479568.61,9.415171726,-0.002651049,1.493,0.220141551,-0.003337784,0.583,0.335443038,-0.151382824,575,0.33045977,-0.09733124,9.6,1.5,-0.03030303,280,0.352201258,-0.336492891
